filename,band,skymap,tract,patch
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2144-4748/DES2144-4748_r4575p01_i.fits.fz,i,decam_rings_v1,2511,27
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2114-4748/DES2114-4748_r4575p01_i.fits.fz,i,decam_rings_v1,2511,28
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2101-4748/DES2101-4748_r4575p01_i.fits.fz,i,decam_rings_v1,2511,29
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2212-4831/DES2212-4831_r4575p01_i.fits.fz,i,decam_rings_v1,2517,12
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2204-4831/DES2204-4831_r4575p01_i.fits.fz,i,decam_rings_v1,2517,13
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2209-4748/DES2209-4748_r4575p01_i.fits.fz,i,decam_rings_v1,2517,24
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2201-4748/DES2201-4748_r4575p01_i.fits.fz,i,decam_rings_v1,2517,25
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2238-4831/DES2238-4831_r4575p01_i.fits.fz,i,decam_rings_v1,2518,16
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2225-4831/DES2225-4831_r4575p01_i.fits.fz,i,decam_rings_v1,2518,17
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2239-4748/DES2239-4748_r4575p01_i.fits.fz,i,decam_rings_v1,2518,28
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2222-4748/DES2222-4748_r4575p01_i.fits.fz,i,decam_rings_v1,2518,29
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2334-4831/DES2334-4831_r4575p01_i.fits.fz,i,decam_rings_v1,2524,12
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2304-4831/DES2304-4831_r4575p02_i.fits.fz,i,decam_rings_v1,2524,13
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2300-4831/DES2300-4831_r4575p01_i.fits.fz,i,decam_rings_v1,2524,14
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2330-4748/DES2330-4748_r4575p01_i.fits.fz,i,decam_rings_v1,2524,24
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2304-4748/DES2304-4748_r4575p02_i.fits.fz,i,decam_rings_v1,2524,25
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2300-4748/DES2300-4748_r4575p01_i.fits.fz,i,decam_rings_v1,2524,26
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2347-4831/DES2347-4831_r4575p01_i.fits.fz,i,decam_rings_v1,2525,17
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2347-4748/DES2347-4748_r4575p01_i.fits.fz,i,decam_rings_v1,2525,29
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0054-4706/DES0054-4706_r4907p01_i.fits.fz,i,decam_rings_v1,2531,12
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0029-4706/DES0029-4706_r4907p01_i.fits.fz,i,decam_rings_v1,2531,13
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0003-4706/DES0003-4706_r4907p01_i.fits.fz,i,decam_rings_v1,2531,14
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0053-4623/DES0053-4623_r4907p02_i.fits.fz,i,decam_rings_v1,2531,24
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0028-4623/DES0028-4623_r4907p01_i.fits.fz,i,decam_rings_v1,2531,25
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0003-4623/DES0003-4623_r4907p01_i.fits.fz,i,decam_rings_v1,2531,26
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0153-4706/DES0153-4706_r4920p01_i.fits.fz,i,decam_rings_v1,2538,12
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0127-4706/DES0127-4706_r5137p01_i.fits.fz,i,decam_rings_v1,2538,13
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0102-4706/DES0102-4706_r4907p01_i.fits.fz,i,decam_rings_v1,2538,14
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0151-4623/DES0151-4623_r4920p01_i.fits.fz,i,decam_rings_v1,2538,24
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0126-4623/DES0126-4623_r5137p01_i.fits.fz,i,decam_rings_v1,2538,25
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0101-4623/DES0101-4623_r4907p01_i.fits.fz,i,decam_rings_v1,2538,26
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0251-4706/DES0251-4706_r4931p01_i.fits.fz,i,decam_rings_v1,2545,12
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0226-4706/DES0226-4706_r4947p01_i.fits.fz,i,decam_rings_v1,2545,13
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0201-4706/DES0201-4706_r4920p01_i.fits.fz,i,decam_rings_v1,2545,14
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0253-4623/DES0253-4623_r4931p01_i.fits.fz,i,decam_rings_v1,2545,24
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0228-4623/DES0228-4623_r4920p01_i.fits.fz,i,decam_rings_v1,2545,25
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0203-4623/DES0203-4623_r4920p01_i.fits.fz,i,decam_rings_v1,2545,26
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0354-4706/DES0354-4706_r4931p01_i.fits.fz,i,decam_rings_v1,2552,12
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0329-4706/DES0329-4706_r4931p01_i.fits.fz,i,decam_rings_v1,2552,13
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0300-4706/DES0300-4706_r4931p01_i.fits.fz,i,decam_rings_v1,2552,14
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0351-4623/DES0351-4623_r4931p01_i.fits.fz,i,decam_rings_v1,2552,24
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0326-4623/DES0326-4623_r4931p01_i.fits.fz,i,decam_rings_v1,2552,25
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0301-4623/DES0301-4623_r4931p01_i.fits.fz,i,decam_rings_v1,2552,26
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0453-4706/DES0453-4706_r4939p01_i.fits.fz,i,decam_rings_v1,2559,12
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0428-4706/DES0428-4706_r4939p01_i.fits.fz,i,decam_rings_v1,2559,13
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0403-4706/DES0403-4706_r4931p01_i.fits.fz,i,decam_rings_v1,2559,14
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0453-4623/DES0453-4623_r4939p01_i.fits.fz,i,decam_rings_v1,2559,24
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0428-4623/DES0428-4623_r4939p01_i.fits.fz,i,decam_rings_v1,2559,25
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0403-4623/DES0403-4623_r4931p01_i.fits.fz,i,decam_rings_v1,2559,26
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0552-4706/DES0552-4706_r4939p01_i.fits.fz,i,decam_rings_v1,2566,12
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0526-4706/DES0526-4706_r4939p01_i.fits.fz,i,decam_rings_v1,2566,13
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0501-4706/DES0501-4706_r4939p01_i.fits.fz,i,decam_rings_v1,2566,14
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0551-4623/DES0551-4623_r4939p01_i.fits.fz,i,decam_rings_v1,2566,24
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0526-4623/DES0526-4623_r4939p01_i.fits.fz,i,decam_rings_v1,2566,25
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0501-4623/DES0501-4623_r4939p01_i.fits.fz,i,decam_rings_v1,2566,26
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0600-4706/DES0600-4706_r4939p01_i.fits.fz,i,decam_rings_v1,2573,14
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0603-4623/DES0603-4623_r4939p01_i.fits.fz,i,decam_rings_v1,2573,26
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2051-4706/DES2051-4706_r4575p01_i.fits.fz,i,decam_rings_v1,2671,12
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2030-4706/DES2030-4706_r4575p02_i.fits.fz,i,decam_rings_v1,2671,13
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2021-4706/DES2021-4706_r4575p02_i.fits.fz,i,decam_rings_v1,2671,14
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2053-4623/DES2053-4623_r4575p01_i.fits.fz,i,decam_rings_v1,2671,24
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2028-4623/DES2028-4623_r4575p02_i.fits.fz,i,decam_rings_v1,2671,25
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2020-4623/DES2020-4623_r4575p01_i.fits.fz,i,decam_rings_v1,2671,26
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2153-4706/DES2153-4706_r4575p02_i.fits.fz,i,decam_rings_v1,2678,12
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2128-4706/DES2128-4706_r4575p01_i.fits.fz,i,decam_rings_v1,2678,13
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2103-4706/DES2103-4706_r4575p01_i.fits.fz,i,decam_rings_v1,2678,14
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2151-4623/DES2151-4623_r4575p01_i.fits.fz,i,decam_rings_v1,2678,24
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2126-4623/DES2126-4623_r4575p01_i.fits.fz,i,decam_rings_v1,2678,25
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2101-4623/DES2101-4623_r4575p01_i.fits.fz,i,decam_rings_v1,2678,26
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2252-4706/DES2252-4706_r4575p01_i.fits.fz,i,decam_rings_v1,2685,12
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2227-4706/DES2227-4706_r4575p01_i.fits.fz,i,decam_rings_v1,2685,13
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2202-4706/DES2202-4706_r4575p01_i.fits.fz,i,decam_rings_v1,2685,14
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2253-4623/DES2253-4623_r4575p01_i.fits.fz,i,decam_rings_v1,2685,24
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2228-4623/DES2228-4623_r4575p01_i.fits.fz,i,decam_rings_v1,2685,25
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2203-4623/DES2203-4623_r4575p01_i.fits.fz,i,decam_rings_v1,2685,26
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2351-4706/DES2351-4706_r4907p01_i.fits.fz,i,decam_rings_v1,2692,12
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2326-4706/DES2326-4706_r4575p01_i.fits.fz,i,decam_rings_v1,2692,13
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2301-4706/DES2301-4706_r4575p01_i.fits.fz,i,decam_rings_v1,2692,14
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2351-4623/DES2351-4623_r4907p01_i.fits.fz,i,decam_rings_v1,2692,24
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2326-4623/DES2326-4623_r4575p01_i.fits.fz,i,decam_rings_v1,2692,25
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2301-4623/DES2301-4623_r4575p01_i.fits.fz,i,decam_rings_v1,2692,26
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0051-4457/DES0051-4457_r4907p01_i.fits.fz,i,decam_rings_v1,2699,24
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0027-4457/DES0027-4457_r4907p01_i.fits.fz,i,decam_rings_v1,2699,25
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0003-4457/DES0003-4457_r4907p01_i.fits.fz,i,decam_rings_v1,2699,26
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0052-4540/DES0052-4540_r4907p02_i.fits.fz,i,decam_rings_v1,2699,6
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0027-4540/DES0027-4540_r4907p01_i.fits.fz,i,decam_rings_v1,2699,7
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0003-4540/DES0003-4540_r4907p01_i.fits.fz,i,decam_rings_v1,2699,8
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0123-4457/DES0123-4457_r4907p01_i.fits.fz,i,decam_rings_v1,2706,24
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0103-4457/DES0103-4457_r4907p01_i.fits.fz,i,decam_rings_v1,2706,25
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0125-4540/DES0125-4540_r5137p01_i.fits.fz,i,decam_rings_v1,2706,6
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0100-4540/DES0100-4540_r4907p02_i.fits.fz,i,decam_rings_v1,2706,7
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0149-4540/DES0149-4540_r4920p01_i.fits.fz,i,decam_rings_v1,2707,10
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0137-4540/DES0137-4540_r4920p02_i.fits.fz,i,decam_rings_v1,2707,11
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0151-4457/DES0151-4457_r4920p01_i.fits.fz,i,decam_rings_v1,2707,28
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0139-4457/DES0139-4457_r4920p02_i.fits.fz,i,decam_rings_v1,2707,29
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0200-4457/DES0200-4457_r4920p01_i.fits.fz,i,decam_rings_v1,2713,24
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0201-4540/DES0201-4540_r4920p01_i.fits.fz,i,decam_rings_v1,2713,6
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0226-4540/DES0226-4540_r4920p01_i.fits.fz,i,decam_rings_v1,2714,10
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0214-4540/DES0214-4540_r4920p01_i.fits.fz,i,decam_rings_v1,2714,11
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0248-4457/DES0248-4457_r4931p01_i.fits.fz,i,decam_rings_v1,2714,27
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0224-4457/DES0224-4457_r4920p01_i.fits.fz,i,decam_rings_v1,2714,28
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0212-4457/DES0212-4457_r4920p01_i.fits.fz,i,decam_rings_v1,2714,29
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0250-4540/DES0250-4540_r4931p01_i.fits.fz,i,decam_rings_v1,2714,9
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0303-4540/DES0303-4540_r4931p01_i.fits.fz,i,decam_rings_v1,2721,10
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0348-4457/DES0348-4457_r4931p01_i.fits.fz,i,decam_rings_v1,2721,26
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0324-4457/DES0324-4457_r4931p02_i.fits.fz,i,decam_rings_v1,2721,27
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0300-4457/DES0300-4457_r4931p01_i.fits.fz,i,decam_rings_v1,2721,28
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0348-4540/DES0348-4540_r4931p01_i.fits.fz,i,decam_rings_v1,2721,8
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0323-4540/DES0323-4540_r4931p02_i.fits.fz,i,decam_rings_v1,2721,9
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0445-4457/DES0445-4457_r4939p01_i.fits.fz,i,decam_rings_v1,2728,25
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0421-4457/DES0421-4457_r4939p01_i.fits.fz,i,decam_rings_v1,2728,26
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0401-4457/DES0401-4457_r4931p01_i.fits.fz,i,decam_rings_v1,2728,27
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0449-4540/DES0449-4540_r4939p01_i.fits.fz,i,decam_rings_v1,2728,7
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0424-4540/DES0424-4540_r4939p01_i.fits.fz,i,decam_rings_v1,2728,8
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0400-4540/DES0400-4540_r4931p01_i.fits.fz,i,decam_rings_v1,2728,9
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0546-4457/DES0546-4457_r4939p01_i.fits.fz,i,decam_rings_v1,2735,24
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0521-4457/DES0521-4457_r4939p01_i.fits.fz,i,decam_rings_v1,2735,25
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0501-4457/DES0501-4457_r4939p01_i.fits.fz,i,decam_rings_v1,2735,26
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0546-4540/DES0546-4540_r4939p01_i.fits.fz,i,decam_rings_v1,2735,6
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0522-4540/DES0522-4540_r4939p01_i.fits.fz,i,decam_rings_v1,2735,7
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0501-4540/DES0501-4540_r4939p01_i.fits.fz,i,decam_rings_v1,2735,8
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0558-4540/DES0558-4540_r4939p01_i.fits.fz,i,decam_rings_v1,2736,11
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0558-4457/DES0558-4457_r4939p01_i.fits.fz,i,decam_rings_v1,2736,29
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0618-4457/DES0618-4457_r4939p01_i.fits.fz,i,decam_rings_v1,2742,24
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0602-4457/DES0602-4457_r4939p01_i.fits.fz,i,decam_rings_v1,2742,25
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0619-4540/DES0619-4540_r4939p01_i.fits.fz,i,decam_rings_v1,2742,6
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0602-4540/DES0602-4540_r4939p01_i.fits.fz,i,decam_rings_v1,2742,7
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2029-4457/DES2029-4457_r4575p02_i.fits.fz,i,decam_rings_v1,2843,24
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2021-4457/DES2021-4457_r4575p01_i.fits.fz,i,decam_rings_v1,2843,25
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2030-4540/DES2030-4540_r4575p02_i.fits.fz,i,decam_rings_v1,2843,6
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2022-4540/DES2022-4540_r4575p01_i.fits.fz,i,decam_rings_v1,2843,7
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2055-4540/DES2055-4540_r4575p01_i.fits.fz,i,decam_rings_v1,2844,10
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2043-4540/DES2043-4540_r4575p02_i.fits.fz,i,decam_rings_v1,2844,11
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2057-4457/DES2057-4457_r4575p01_i.fits.fz,i,decam_rings_v1,2844,28
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2045-4457/DES2045-4457_r4575p01_i.fits.fz,i,decam_rings_v1,2844,29
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2105-4457/DES2105-4457_r4575p01_i.fits.fz,i,decam_rings_v1,2850,24
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2101-4457/DES2101-4457_r4575p01_i.fits.fz,i,decam_rings_v1,2850,25
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2103-4540/DES2103-4540_r4575p01_i.fits.fz,i,decam_rings_v1,2850,6
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2132-4540/DES2132-4540_r4575p01_i.fits.fz,i,decam_rings_v1,2851,10
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2119-4540/DES2119-4540_r4575p01_i.fits.fz,i,decam_rings_v1,2851,11
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2153-4457/DES2153-4457_r4575p02_i.fits.fz,i,decam_rings_v1,2851,27
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2129-4457/DES2129-4457_r4575p01_i.fits.fz,i,decam_rings_v1,2851,28
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2117-4457/DES2117-4457_r4575p01_i.fits.fz,i,decam_rings_v1,2851,29
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2156-4540/DES2156-4540_r4575p01_i.fits.fz,i,decam_rings_v1,2851,9
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2204-4540/DES2204-4540_r4575p01_i.fits.fz,i,decam_rings_v1,2858,10
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2200-4540/DES2200-4540_r4575p01_i.fits.fz,i,decam_rings_v1,2858,11
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2254-4457/DES2254-4457_r4575p01_i.fits.fz,i,decam_rings_v1,2858,26
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2230-4457/DES2230-4457_r4575p01_i.fits.fz,i,decam_rings_v1,2858,27
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2205-4457/DES2205-4457_r4575p01_i.fits.fz,i,decam_rings_v1,2858,28
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2201-4457/DES2201-4457_r4575p01_i.fits.fz,i,decam_rings_v1,2858,29
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2253-4540/DES2253-4540_r4575p01_i.fits.fz,i,decam_rings_v1,2858,8
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2229-4540/DES2229-4540_r4575p01_i.fits.fz,i,decam_rings_v1,2858,9
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2354-4457/DES2354-4457_r4907p01_i.fits.fz,i,decam_rings_v1,2865,25
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2326-4457/DES2326-4457_r4575p01_i.fits.fz,i,decam_rings_v1,2865,26
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2302-4457/DES2302-4457_r4575p01_i.fits.fz,i,decam_rings_v1,2865,27
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2351-4540/DES2351-4540_r4907p01_i.fits.fz,i,decam_rings_v1,2865,7
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2326-4540/DES2326-4540_r4575p01_i.fits.fz,i,decam_rings_v1,2865,8
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES2301-4540/DES2301-4540_r4575p01_i.fits.fz,i,decam_rings_v1,2865,9
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0049-4331/DES0049-4331_r4907p01_i.fits.fz,i,decam_rings_v1,2872,24
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0026-4331/DES0026-4331_r4907p01_i.fits.fz,i,decam_rings_v1,2872,25
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0002-4331/DES0002-4331_r4907p01_i.fits.fz,i,decam_rings_v1,2872,26
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0050-4414/DES0050-4414_r4907p01_i.fits.fz,i,decam_rings_v1,2872,6
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0026-4414/DES0026-4414_r4907p01_i.fits.fz,i,decam_rings_v1,2872,7
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0002-4414/DES0002-4414_r4907p01_i.fits.fz,i,decam_rings_v1,2872,8
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0105-4331/DES0105-4331_r4907p01_i.fits.fz,i,decam_rings_v1,2879,24
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0101-4331/DES0101-4331_r4907p01_i.fits.fz,i,decam_rings_v1,2879,25
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0106-4414/DES0106-4414_r4907p01_i.fits.fz,i,decam_rings_v1,2879,6
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0102-4414/DES0102-4414_r4907p01_i.fits.fz,i,decam_rings_v1,2879,7
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0130-4414/DES0130-4414_r4920p01_i.fits.fz,i,decam_rings_v1,2880,10
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0118-4414/DES0118-4414_r4907p01_i.fits.fz,i,decam_rings_v1,2880,11
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0152-4331/DES0152-4331_r4920p01_i.fits.fz,i,decam_rings_v1,2880,27
/sdf/group/rubin/repo/main/DECam/communityProcessed/dr2_tiles/DES0129-4331/DES0129-4331_r4920p01_i.fits.fz,i,decam_rings_v1,2880,28
